,방송일시,마더코드,상품코드,상품명,상품군,판매단가,취급액,노출,요일,month
352,2019-01-05 06:00:00,100267,200883,982,8,50900,4976000,20,sat,1
353,2019-01-05 06:20:00,100267,200883,982,8,50900,11784000,20,sat,1
354,2019-01-05 06:40:00,100267,200883,982,8,50900,18348000,20,sat,1
355,2019-01-05 07:00:00,100222,200773,1034,7,79000,3430000,20,sat,1
356,2019-01-05 07:00:00,100222,200774,1035,7,79000,3811000,20,sat,1
357,2019-01-05 07:20:00,100222,200773,1034,7,79000,10904000,20,sat,1
358,2019-01-05 07:20:00,100222,200774,1035,7,79000,8326000,20,sat,1
359,2019-01-05 07:40:00,100222,200773,1034,7,79000,15884000,20,sat,1
360,2019-01-05 07:40:00,100222,200774,1035,7,79000,7072000,20,sat,1
361,2019-01-05 08:00:00,100761,202216,607,7,39900,16654000,20,sat,1
362,2019-01-05 08:20:00,100761,202216,607,7,39900,37555000,20,sat,1
363,2019-01-05 08:40:00,100761,202216,607,7,39900,64124000,20,sat,1
364,2019-01-05 09:00:00,100305,200988,1150,6,59000,43243000,30,sat,1
365,2019-01-05 09:30:00,100305,200988,1150,6,59000,88503000,30,sat,1
366,2019-01-05 10:00:00,100816,202404,911,7,79000,18277000,20,sat,1
367,2019-01-05 10:20:00,100816,202404,911,7,79000,27738000,20,sat,1
368,2019-01-05 10:40:00,100816,202404,911,7,79000,35456000,20,sat,1
369,2019-01-05 11:00:00,100808,202377,182,7,59900,27914000,20,sat,1
370,2019-01-05 11:20:00,100808,202377,182,7,59900,46347000,20,sat,1
371,2019-01-05 11:40:00,100808,202377,182,7,59900,79540000,20,sat,1
372,2019-01-05 12:00:00,100231,200819,1583,10,89800,25992000,20,sat,1
373,2019-01-05 12:20:00,100231,200819,1583,10,89800,51906000,20,sat,1
374,2019-01-05 12:40:00,100231,200819,1583,10,89800,77219000,20,sat,1
375,2019-01-05 13:00:00,100088,200236,1081,10,60900,37162000,20,sat,1
376,2019-01-05 13:20:00,100088,200236,1081,10,60900,66955000,20,sat,1
377,2019-01-05 13:40:00,100088,200236,1081,10,60900,69434000,20,sat,1
378,2019-01-05 14:00:00,100150,200532,1285,1,439000,18459000,20,sat,1
379,2019-01-05 14:00:00,100150,200464,687,1,489000,7956000,20,sat,1
380,2019-01-05 14:20:00,100150,200532,1285,1,439000,22774000,20,sat,1
381,2019-01-05 14:20:00,100150,200464,687,1,489000,25547000,20,sat,1
382,2019-01-05 14:40:00,100150,200532,1285,1,439000,27022000,20,sat,1
383,2019-01-05 14:40:00,100150,200464,687,1,489000,43038000,20,sat,1
384,2019-01-05 15:00:00,100305,200970,1133,6,109000,32810000,30,sat,1
385,2019-01-05 15:30:00,100305,200970,1133,6,109000,61352000,30,sat,1
386,2019-01-05 16:00:00,100849,202512,636,3,61000,44297000,20,sat,1
387,2019-01-05 16:20:00,100849,202512,636,3,61000,65082000,20,sat,1
388,2019-01-05 16:40:00,100849,202512,636,3,61000,69522000,20,sat,1
389,2019-01-05 17:00:00,100435,201350,1192,3,39900,52050000,20,sat,1
390,2019-01-05 17:20:00,100435,201350,1192,3,39900,77249000,20,sat,1
391,2019-01-05 17:40:00,100435,201350,1192,3,39900,104552000,20,sat,1
392,2019-01-05 18:20:00,100801,202365,826,3,59900,26816000,20,sat,1
393,2019-01-05 18:40:00,100801,202365,826,3,59900,50176000,20,sat,1
394,2019-01-05 19:00:00,100448,202098,1392,10,158000,7220000,20,sat,1
395,2019-01-05 19:00:00,100448,202092,798,10,168000,4779000,20,sat,1
396,2019-01-05 19:00:00,100448,202099,1393,10,148000,3701000,20,sat,1
397,2019-01-05 19:00:00,100448,202094,799,10,158000,50000,20,sat,1
398,2019-01-05 19:20:00,100448,202098,1392,10,158000,28368000,20,sat,1
399,2019-01-05 19:20:00,100448,202092,798,10,168000,14252000,20,sat,1
400,2019-01-05 19:20:00,100448,202099,1393,10,148000,8884000,20,sat,1
401,2019-01-05 19:20:00,100448,202094,799,10,158000,5044000,20,sat,1
402,2019-01-05 19:40:00,100448,202098,1392,10,158000,52106000,20,sat,1
403,2019-01-05 19:40:00,100448,202092,798,10,168000,29613000,20,sat,1
404,2019-01-05 19:40:00,100448,202099,1393,10,148000,18808000,20,sat,1
405,2019-01-05 19:40:00,100448,202094,799,10,158000,8382000,20,sat,1
406,2019-01-05 20:00:00,100610,201860,1642,6,89000,9256000,20,sat,1
407,2019-01-05 20:00:00,100610,201861,1643,6,89000,2289000,20,sat,1
408,2019-01-05 20:00:00,100610,201865,1646,6,89000,393000,20,sat,1
409,2019-01-05 20:20:00,100610,201860,1642,6,89000,22946000,20,sat,1
410,2019-01-05 20:20:00,100610,201861,1643,6,89000,4875000,20,sat,1
411,2019-01-05 20:20:00,100610,201865,1646,6,89000,2289000,20,sat,1
412,2019-01-05 20:40:00,100610,201860,1642,6,89000,38690000,20,sat,1
413,2019-01-05 20:40:00,100610,201861,1643,6,89000,4787000,20,sat,1
414,2019-01-05 20:40:00,100610,201865,1646,6,89000,4486000,20,sat,1
415,2019-01-05 21:00:00,100148,200497,1273,1,1300000,3177000,20,sat,1
416,2019-01-05 21:00:00,100148,200430,675,1,1440000,50000,20,sat,1
417,2019-01-05 21:00:00,100148,200506,1275,1,1900000,4632000,20,sat,1
418,2019-01-05 21:00:00,100148,200439,677,1,2130000,15493000,20,sat,1
419,2019-01-05 21:00:00,100148,200517,1278,1,2700000,50000,20,sat,1
420,2019-01-05 21:00:00,100148,200450,680,1,2990000,50000,20,sat,1
421,2019-01-05 21:20:00,100148,200497,1273,1,1300000,3177000,20,sat,1
422,2019-01-05 21:20:00,100148,200430,675,1,1440000,13965000,20,sat,1
423,2019-01-05 21:20:00,100148,200506,1275,1,1900000,27541000,20,sat,1
424,2019-01-05 21:20:00,100148,200439,677,1,2130000,25747000,20,sat,1
425,2019-01-05 21:20:00,100148,200517,1278,1,2700000,6596000,20,sat,1
426,2019-01-05 21:20:00,100148,200450,680,1,2990000,7299000,20,sat,1
427,2019-01-05 21:40:00,100148,200497,1273,1,1300000,21941000,20,sat,1
428,2019-01-05 21:40:00,100148,200430,675,1,1440000,20923000,20,sat,1
429,2019-01-05 21:40:00,100148,200506,1275,1,1900000,45869000,20,sat,1
430,2019-01-05 21:40:00,100148,200439,677,1,2130000,46402000,20,sat,1
431,2019-01-05 21:40:00,100148,200517,1278,1,2700000,13093000,20,sat,1
432,2019-01-05 21:40:00,100148,200450,680,1,2990000,14523000,20,sat,1
433,2019-01-05 22:00:00,100607,201892,1666,6,119000,23084000,20,sat,1
434,2019-01-05 22:20:00,100607,201892,1666,6,119000,62830000,20,sat,1
435,2019-01-05 22:40:00,100607,201892,1666,6,119000,85094000,20,sat,1
436,2019-01-05 23:00:00,100251,200842,205,7,69000,23644000,20,sat,1
437,2019-01-05 23:00:00,100251,200855,212,7,69000,5991000,20,sat,1
438,2019-01-05 23:20:00,100251,200842,205,7,69000,25823000,20,sat,1
439,2019-01-05 23:20:00,100251,200855,212,7,69000,8850000,20,sat,1
440,2019-01-05 23:40:00,100251,200842,205,7,69000,20692000,20,sat,1
441,2019-01-05 23:40:00,100251,200855,212,7,69000,8373000,20,sat,1
442,2019-01-06 00:00:00,100074,200197,937,8,39800,27915000,20,sun,1
443,2019-01-06 00:20:00,100074,200197,937,8,39800,52852000,20,sun,1
444,2019-01-06 00:40:00,100074,200197,937,8,39800,51966000,20,sun,1
445,2019-01-06 01:00:00,100430,201343,16,3,43900,13333000,20,sun,1
446,2019-01-06 01:20:00,100430,201343,16,3,43900,25910000,20,sun,1
447,2019-01-06 01:40:00,100430,201343,16,3,43900,16233000,17,sun,1
448,2019-01-06 06:00:00,100655,201981,1453,2,89000,7549000,20,sun,1
449,2019-01-06 06:20:00,100655,201981,1453,2,89000,16711000,20,sun,1
450,2019-01-06 06:40:00,100655,201981,1453,2,89000,19508000,20,sun,1
451,2019-01-06 07:00:00,100266,200881,622,8,39900,10997000,20,sun,1
452,2019-01-06 07:20:00,100266,200881,622,8,39900,25060000,20,sun,1
453,2019-01-06 07:40:00,100266,200881,622,8,39900,32977000,20,sun,1
454,2019-01-06 08:00:00,100718,202108,560,6,89900,22215000,20,sun,1
455,2019-01-06 08:20:00,100718,202108,560,6,89900,36731000,20,sun,1
456,2019-01-06 08:40:00,100718,202108,560,6,89900,69617000,20,sun,1
457,2019-01-06 09:00:00,100816,202404,911,7,79000,13717000,20,sun,1
458,2019-01-06 09:20:00,100816,202404,911,7,79000,31153000,20,sun,1
459,2019-01-06 09:40:00,100816,202404,911,7,79000,28257000,20,sun,1
460,2019-01-06 10:00:00,100305,200974,1137,6,59000,17266000,20,sun,1
461,2019-01-06 10:20:00,100305,200974,1137,6,59000,24628000,20,sun,1
462,2019-01-06 10:40:00,100305,200974,1137,6,59000,65610000,20,sun,1
463,2019-01-06 11:00:00,100271,200896,1754,7,299000,38436000,30,sun,1
464,2019-01-06 11:30:00,100271,200896,1754,7,299000,74315000,30,sun,1
465,2019-01-06 12:00:00,100448,202098,1392,10,158000,11732000,20,sun,1
466,2019-01-06 12:00:00,100448,202092,798,10,168000,5973000,20,sun,1
467,2019-01-06 12:00:00,100448,202099,1393,10,148000,4719000,20,sun,1
468,2019-01-06 12:00:00,100448,202094,799,10,158000,2815000,20,sun,1
469,2019-01-06 12:20:00,100448,202098,1392,10,158000,26064000,20,sun,1
470,2019-01-06 12:20:00,100448,202092,798,10,168000,8902000,20,sun,1
471,2019-01-06 12:20:00,100448,202099,1393,10,148000,9372000,20,sun,1
472,2019-01-06 12:20:00,100448,202094,799,10,158000,4490000,20,sun,1
473,2019-01-06 12:40:00,100448,202098,1392,10,158000,39953000,20,sun,1
474,2019-01-06 12:40:00,100448,202092,798,10,168000,20640000,20,sun,1
475,2019-01-06 12:40:00,100448,202099,1393,10,148000,15576000,20,sun,1
476,2019-01-06 12:40:00,100448,202094,799,10,158000,6755000,20,sun,1
477,2019-01-06 13:00:00,100342,201059,1030,7,39900,23015000,20,sun,1
478,2019-01-06 13:20:00,100342,201059,1030,7,39900,41880000,20,sun,1
479,2019-01-06 13:40:00,100342,201059,1030,7,39900,62565000,20,sun,1
480,2019-01-06 14:00:00,100074,200197,937,8,39800,38661000,20,sun,1
481,2019-01-06 14:20:00,100074,200197,937,8,39800,54670000,20,sun,1
482,2019-01-06 14:40:00,100074,200197,937,8,39800,70925000,20,sun,1
483,2019-01-06 15:00:00,100305,200988,1150,6,59000,46848000,30,sun,1
484,2019-01-06 15:30:00,100305,200988,1150,6,59000,93153000,30,sun,1
485,2019-01-06 16:00:00,100199,200670,974,3,50900,36929000,20,sun,1
486,2019-01-06 16:20:00,100199,200670,974,3,50900,65892000,20,sun,1
487,2019-01-06 16:40:00,100199,200670,974,3,50900,87413000,20,sun,1
488,2019-01-06 17:00:00,100322,201479,397,3,49900,58766000,20,sun,1
489,2019-01-06 17:20:00,100322,201479,397,3,49900,85450000,20,sun,1
490,2019-01-06 17:40:00,100322,201479,397,3,49900,82757000,20,sun,1
491,2019-01-06 18:00:00,100610,201860,1642,6,89000,16242000,20,sun,1
492,2019-01-06 18:00:00,100610,201861,1643,6,89000,1540000,20,sun,1
493,2019-01-06 18:00:00,100610,201865,1646,6,89000,799000,20,sun,1
494,2019-01-06 18:20:00,100610,201860,1642,6,89000,32879000,20,sun,1
495,2019-01-06 18:20:00,100610,201861,1643,6,89000,5176000,20,sun,1
496,2019-01-06 18:20:00,100610,201865,1646,6,89000,4833000,20,sun,1
497,2019-01-06 18:40:00,100610,201860,1642,6,89000,35502000,20,sun,1
498,2019-01-06 18:40:00,100610,201861,1643,6,89000,7791000,20,sun,1
499,2019-01-06 18:40:00,100610,201865,1646,6,89000,4528000,20,sun,1
500,2019-01-06 19:00:00,100501,201514,452,5,189000,26320000,20,sun,1
501,2019-01-06 19:20:00,100501,201514,452,5,189000,60796000,20,sun,1
502,2019-01-06 19:40:00,100501,201514,452,5,189000,112361000,20,sun,1
503,2019-01-06 20:00:00,100837,202455,21,10,218000,17101000,20,sun,1
504,2019-01-06 20:00:00,100837,202458,24,10,208000,8183000,20,sun,1
505,2019-01-06 20:00:00,100837,202456,22,10,208000,4479000,20,sun,1
506,2019-01-06 20:00:00,100837,202457,23,10,198000,4974000,20,sun,1
507,2019-01-06 20:20:00,100837,202455,21,10,218000,25609000,20,sun,1
508,2019-01-06 20:20:00,100837,202458,24,10,208000,20004000,20,sun,1
509,2019-01-06 20:20:00,100837,202456,22,10,208000,1530000,20,sun,1
510,2019-01-06 20:20:00,100837,202457,23,10,198000,3566000,20,sun,1
511,2019-01-06 20:40:00,100837,202455,21,10,218000,36463000,20,sun,1
512,2019-01-06 20:40:00,100837,202458,24,10,208000,31827000,20,sun,1
513,2019-01-06 20:40:00,100837,202456,22,10,208000,10401000,20,sun,1
514,2019-01-06 20:40:00,100837,202457,23,10,198000,5687000,20,sun,1
515,2019-01-06 21:00:00,100150,200532,1285,1,439000,12795000,20,sun,1
516,2019-01-06 21:00:00,100150,200464,687,1,489000,12798000,20,sun,1
517,2019-01-06 21:20:00,100150,200532,1285,1,439000,48264000,20,sun,1
518,2019-01-06 21:20:00,100150,200464,687,1,489000,20638000,20,sun,1
519,2019-01-06 21:40:00,100150,200532,1285,1,439000,29854000,20,sun,1
520,2019-01-06 21:40:00,100150,200464,687,1,489000,33386000,20,sun,1
521,2019-01-06 22:00:00,100664,202004,1565,6,79900,12095000,20,sun,1
522,2019-01-06 22:20:00,100664,202004,1565,6,79900,30991000,20,sun,1
523,2019-01-06 22:40:00,100664,202004,1565,6,79900,37904000,20,sun,1
524,2019-01-06 23:00:00,100049,202043,624,7,499000,16136000,20,sun,1
525,2019-01-06 23:20:00,100049,202043,624,7,499000,50252000,20,sun,1
526,2019-01-06 23:40:00,100049,202043,624,7,499000,63029000,20,sun,1
527,2019-01-07 00:00:00,100433,201346,978,5,138000,25755000,30,mon,1
528,2019-01-07 00:30:00,100433,201346,978,5,138000,57904000,30,mon,1
529,2019-01-07 01:00:00,100221,200771,489,7,49000,4105000,20,mon,1
530,2019-01-07 01:00:00,100221,200772,490,7,49000,3265000,20,mon,1
531,2019-01-07 01:20:00,100221,200771,489,7,49000,3864000,20,mon,1
532,2019-01-07 01:20:00,100221,200772,490,7,49000,4593000,20,mon,1
533,2019-01-07 01:40:00,100221,200771,489,7,49000,5905000,17,mon,1
534,2019-01-07 01:40:00,100221,200772,490,7,49000,6657000,17,mon,1
535,2019-01-07 06:00:00,100194,200650,535,6,39000,5330000,20,mon,1
536,2019-01-07 06:20:00,100194,200650,535,6,39000,7135000,20,mon,1
537,2019-01-07 06:40:00,100194,200650,535,6,39000,10578000,20,mon,1
538,2019-01-07 07:00:00,100774,202261,1099,8,79000,13434000,20,mon,1
539,2019-01-07 07:20:00,100774,202261,1099,8,79000,18403000,20,mon,1
540,2019-01-07 07:40:00,100774,202261,1099,8,79000,23478000,20,mon,1
541,2019-01-07 08:00:00,100816,202404,911,7,79000,7153000,20,mon,1
542,2019-01-07 08:20:00,100816,202404,911,7,79000,12032000,20,mon,1
543,2019-01-07 08:40:00,100816,202404,911,7,79000,20813000,20,mon,1
544,2019-01-07 09:00:00,100074,200197,937,8,39800,17000000,20,mon,1
545,2019-01-07 09:20:00,100074,200197,937,8,39800,24095000,20,mon,1
546,2019-01-07 09:40:00,100074,200197,937,8,39800,44086000,20,mon,1
547,2019-01-07 10:00:00,100305,200970,1133,6,109000,16121000,30,mon,1
548,2019-01-07 10:30:00,100305,200970,1133,6,109000,39476000,30,mon,1
549,2019-01-07 11:00:00,100765,202230,721,10,238000,6961000,20,mon,1
550,2019-01-07 11:00:00,100765,202238,1317,10,228000,3725000,20,mon,1
551,2019-01-07 11:00:00,100765,202229,720,10,218000,767000,20,mon,1
552,2019-01-07 11:00:00,100765,202237,1316,10,208000,2073000,20,mon,1
553,2019-01-07 11:20:00,100765,202230,721,10,238000,10816000,20,mon,1
554,2019-01-07 11:20:00,100765,202238,1317,10,228000,6695000,20,mon,1
555,2019-01-07 11:20:00,100765,202229,720,10,218000,7803000,20,mon,1
556,2019-01-07 11:20:00,100765,202237,1316,10,208000,6772000,20,mon,1
557,2019-01-07 11:40:00,100765,202230,721,10,238000,23158000,20,mon,1
558,2019-01-07 11:40:00,100765,202238,1317,10,228000,17684000,20,mon,1
559,2019-01-07 11:40:00,100765,202229,720,10,218000,9252000,20,mon,1
560,2019-01-07 11:40:00,100765,202237,1316,10,208000,8096000,20,mon,1
561,2019-01-07 12:00:00,100837,202455,21,10,218000,8576000,20,mon,1
562,2019-01-07 12:00:00,100837,202458,24,10,208000,8925000,20,mon,1
563,2019-01-07 12:00:00,100837,202456,22,10,208000,3013000,20,mon,1
564,2019-01-07 12:00:00,100837,202457,23,10,198000,2867000,20,mon,1
565,2019-01-07 12:20:00,100837,202455,21,10,218000,14773000,20,mon,1
566,2019-01-07 12:20:00,100837,202458,24,10,208000,13354000,20,mon,1
567,2019-01-07 12:20:00,100837,202456,22,10,208000,4486000,20,mon,1
568,2019-01-07 12:20:00,100837,202457,23,10,198000,4265000,20,mon,1
569,2019-01-07 12:40:00,100837,202455,21,10,218000,23298000,20,mon,1
570,2019-01-07 12:40:00,100837,202458,24,10,208000,18531000,20,mon,1
571,2019-01-07 12:40:00,100837,202456,22,10,208000,8187000,20,mon,1
572,2019-01-07 12:40:00,100837,202457,23,10,198000,7791000,20,mon,1
573,2019-01-07 13:00:00,100199,200670,974,3,50900,21760000,20,mon,1
574,2019-01-07 13:20:00,100199,200670,974,3,50900,40079000,20,mon,1
575,2019-01-07 13:40:00,100199,200670,974,3,50900,41340000,20,mon,1
576,2019-01-07 14:00:00,100255,200868,1724,10,109800,20090000,20,mon,1
577,2019-01-07 14:20:00,100255,200868,1724,10,109800,35775000,20,mon,1
578,2019-01-07 14:40:00,100255,200868,1724,10,109800,48200000,20,mon,1
579,2019-01-07 15:00:00,100849,202512,636,3,61000,31814000,20,mon,1
580,2019-01-07 15:20:00,100849,202512,636,3,61000,50993000,20,mon,1
581,2019-01-07 15:40:00,100849,202512,636,3,61000,52116000,20,mon,1
582,2019-01-07 16:00:00,100253,200864,1047,3,30900,25845000,20,mon,1
583,2019-01-07 16:20:00,100253,200864,1047,3,30900,51049000,20,mon,1
584,2019-01-07 16:40:00,100253,200864,1047,3,30900,55131000,20,mon,1
585,2019-01-07 17:00:00,100088,200236,1081,10,60900,24658000,20,mon,1
586,2019-01-07 17:20:00,100088,200236,1081,10,60900,56576000,20,mon,1
587,2019-01-07 17:40:00,100088,200236,1081,10,60900,45147000,20,mon,1
588,2019-01-07 18:00:00,100435,201350,1192,3,39900,44875000,20,mon,1
589,2019-01-07 18:20:00,100435,201350,1192,3,39900,67225000,20,mon,1
590,2019-01-07 18:40:00,100435,201350,1192,3,39900,90143000,20,mon,1
591,2019-01-07 19:00:00,100501,201514,452,5,189000,24703000,20,mon,1
592,2019-01-07 19:20:00,100501,201514,452,5,189000,45515000,20,mon,1
593,2019-01-07 19:40:00,100501,201514,452,5,189000,88450000,20,mon,1
594,2019-01-07 20:00:00,100610,201901,1675,6,89000,18840000,20,mon,1
595,2019-01-07 20:00:00,100610,201862,1644,6,89000,795000,20,mon,1
596,2019-01-07 20:00:00,100610,201880,1656,6,89000,422000,20,mon,1
597,2019-01-07 20:20:00,100610,201901,1675,6,89000,31256000,20,mon,1
598,2019-01-07 20:20:00,100610,201862,1644,6,89000,1544000,20,mon,1
599,2019-01-07 20:20:00,100610,201880,1656,6,89000,2289000,20,mon,1
600,2019-01-07 20:40:00,100610,201901,1675,6,89000,44651000,20,mon,1
601,2019-01-07 20:40:00,100610,201862,1644,6,89000,3381000,20,mon,1
602,2019-01-07 20:40:00,100610,201880,1656,6,89000,4540000,20,mon,1
603,2019-01-07 21:00:00,100150,200532,1285,1,439000,17076000,20,mon,1
604,2019-01-07 21:00:00,100150,200464,687,1,489000,14346000,20,mon,1
605,2019-01-07 21:20:00,100150,200532,1285,1,439000,29821000,20,mon,1
606,2019-01-07 21:20:00,100150,200464,687,1,489000,35066000,20,mon,1
607,2019-01-07 21:40:00,100150,200532,1285,1,439000,49680000,20,mon,1
608,2019-01-07 21:40:00,100150,200464,687,1,489000,41259000,20,mon,1
609,2019-01-07 22:00:00,100718,202108,560,6,89900,22109000,20,mon,1
610,2019-01-07 22:20:00,100718,202108,560,6,89900,29616000,20,mon,1
611,2019-01-07 22:40:00,100718,202108,560,6,89900,48373000,20,mon,1
612,2019-01-07 23:00:00,100271,200896,1754,7,299000,41214000,30,mon,1
613,2019-01-07 23:30:00,100271,200896,1754,7,299000,56199000,30,mon,1
614,2019-01-08 00:00:00,100251,200842,205,7,69000,6623000,20,tue,1
615,2019-01-08 00:00:00,100251,200855,212,7,69000,4707000,20,tue,1
616,2019-01-08 00:20:00,100251,200842,205,7,69000,17019000,20,tue,1
617,2019-01-08 00:20:00,100251,200855,212,7,69000,5968000,20,tue,1
618,2019-01-08 00:40:00,100251,200842,205,7,69000,27945000,20,tue,1
619,2019-01-08 00:40:00,100251,200855,212,7,69000,11701000,20,tue,1
620,2019-01-08 01:00:00,100613,201894,1668,6,59000,13364000,20,tue,1
621,2019-01-08 01:20:00,100613,201894,1668,6,59000,18987000,20,tue,1
622,2019-01-08 01:40:00,100613,201894,1668,6,59000,14892000,17,tue,1
623,2019-01-08 06:00:00,100267,200883,982,8,50900,5492000,20,tue,1
624,2019-01-08 06:20:00,100267,200883,982,8,50900,10345000,20,tue,1
625,2019-01-08 06:40:00,100267,200883,982,8,50900,14613000,20,tue,1
626,2019-01-08 07:00:00,100761,202216,607,7,39900,11571000,20,tue,1
627,2019-01-08 07:20:00,100761,202216,607,7,39900,18109000,20,tue,1
628,2019-01-08 07:40:00,100761,202216,607,7,39900,15847000,20,tue,1
629,2019-01-08 08:00:00,100445,202281,1556,6,79900,20397000,30,tue,1
630,2019-01-08 08:30:00,100445,202281,1556,6,79900,43221000,30,tue,1
631,2019-01-08 09:00:00,100774,202261,1099,8,79000,21471000,20,tue,1
632,2019-01-08 09:20:00,100774,202261,1099,8,79000,24898000,20,tue,1
633,2019-01-08 09:40:00,100774,202261,1099,8,79000,31224000,20,tue,1
634,2019-01-08 10:00:00,100837,202455,21,10,218000,9349000,20,tue,1
635,2019-01-08 10:00:00,100837,202458,24,10,208000,8180000,20,tue,1
636,2019-01-08 10:00:00,100837,202456,22,10,208000,3010000,20,tue,1
637,2019-01-08 10:00:00,100837,202457,23,10,198000,2863000,20,tue,1
638,2019-01-08 10:20:00,100837,202455,21,10,218000,24839000,20,tue,1
639,2019-01-08 10:20:00,100837,202458,24,10,208000,19993000,20,tue,1
640,2019-01-08 10:20:00,100837,202456,22,10,208000,6700000,20,tue,1
641,2019-01-08 10:20:00,100837,202457,23,10,198000,6383000,20,tue,1
642,2019-01-08 10:40:00,100837,202455,21,10,218000,25616000,20,tue,1
643,2019-01-08 10:40:00,100837,202458,24,10,208000,28140000,20,tue,1
644,2019-01-08 10:40:00,100837,202456,22,10,208000,6700000,20,tue,1
645,2019-01-08 10:40:00,100837,202457,23,10,198000,7795000,20,tue,1
646,2019-01-08 11:00:00,100305,200988,1150,6,59000,38620000,30,tue,1
647,2019-01-08 11:30:00,100305,200988,1150,6,59000,64230000,30,tue,1
648,2019-01-08 12:00:00,100844,202491,1716,3,32900,29407000,20,tue,1
649,2019-01-08 12:20:00,100844,202491,1716,3,32900,31423000,20,tue,1
650,2019-01-08 12:40:00,100844,202491,1716,3,32900,47369000,20,tue,1
651,2019-01-08 13:00:00,100582,201788,1467,3,39900,28028000,20,tue,1
652,2019-01-08 13:20:00,100582,201788,1467,3,39900,39887000,20,tue,1
653,2019-01-08 13:40:00,100582,201788,1467,3,39900,40205000,20,tue,1
