,방송일시,마더코드,상품코드,상품명,상품군,판매단가,노출,month,취급액
442,1546732800000000000,100074,200197,937,8,39800,20,1,27915000
443,1546734000000000000,100074,200197,937,8,39800,20,1,52852000
444,1546735200000000000,100074,200197,937,8,39800,20,1,51966000
445,1546736400000000000,100430,201343,16,3,43900,20,1,13333000
446,1546737600000000000,100430,201343,16,3,43900,20,1,25910000
447,1546738800000000000,100430,201343,16,3,43900,17,1,16233000
448,1546754400000000000,100655,201981,1453,2,89000,20,1,7549000
449,1546755600000000000,100655,201981,1453,2,89000,20,1,16711000
450,1546756800000000000,100655,201981,1453,2,89000,20,1,19508000
451,1546758000000000000,100266,200881,622,8,39900,20,1,10997000
452,1546759200000000000,100266,200881,622,8,39900,20,1,25060000
453,1546760400000000000,100266,200881,622,8,39900,20,1,32977000
454,1546761600000000000,100718,202108,560,6,89900,20,1,22215000
455,1546762800000000000,100718,202108,560,6,89900,20,1,36731000
456,1546764000000000000,100718,202108,560,6,89900,20,1,69617000
457,1546765200000000000,100816,202404,911,7,79000,20,1,13717000
458,1546766400000000000,100816,202404,911,7,79000,20,1,31153000
459,1546767600000000000,100816,202404,911,7,79000,20,1,28257000
460,1546768800000000000,100305,200974,1137,6,59000,20,1,17266000
461,1546770000000000000,100305,200974,1137,6,59000,20,1,24628000
462,1546771200000000000,100305,200974,1137,6,59000,20,1,65610000
463,1546772400000000000,100271,200896,1754,7,299000,30,1,38436000
464,1546774200000000000,100271,200896,1754,7,299000,30,1,74315000
465,1546776000000000000,100448,202098,1392,10,158000,20,1,11732000
466,1546776000000000000,100448,202092,798,10,168000,20,1,5973000
467,1546776000000000000,100448,202099,1393,10,148000,20,1,4719000
468,1546776000000000000,100448,202094,799,10,158000,20,1,2815000
469,1546777200000000000,100448,202098,1392,10,158000,20,1,26064000
470,1546777200000000000,100448,202092,798,10,168000,20,1,8902000
471,1546777200000000000,100448,202099,1393,10,148000,20,1,9372000
472,1546777200000000000,100448,202094,799,10,158000,20,1,4490000
473,1546778400000000000,100448,202098,1392,10,158000,20,1,39953000
474,1546778400000000000,100448,202092,798,10,168000,20,1,20640000
475,1546778400000000000,100448,202099,1393,10,148000,20,1,15576000
476,1546778400000000000,100448,202094,799,10,158000,20,1,6755000
477,1546779600000000000,100342,201059,1030,7,39900,20,1,23015000
478,1546780800000000000,100342,201059,1030,7,39900,20,1,41880000
479,1546782000000000000,100342,201059,1030,7,39900,20,1,62565000
480,1546783200000000000,100074,200197,937,8,39800,20,1,38661000
481,1546784400000000000,100074,200197,937,8,39800,20,1,54670000
482,1546785600000000000,100074,200197,937,8,39800,20,1,70925000
483,1546786800000000000,100305,200988,1150,6,59000,30,1,46848000
484,1546788600000000000,100305,200988,1150,6,59000,30,1,93153000
485,1546790400000000000,100199,200670,974,3,50900,20,1,36929000
486,1546791600000000000,100199,200670,974,3,50900,20,1,65892000
487,1546792800000000000,100199,200670,974,3,50900,20,1,87413000
488,1546794000000000000,100322,201479,397,3,49900,20,1,58766000
489,1546795200000000000,100322,201479,397,3,49900,20,1,85450000
490,1546796400000000000,100322,201479,397,3,49900,20,1,82757000
491,1546797600000000000,100610,201860,1642,6,89000,20,1,16242000
492,1546797600000000000,100610,201861,1643,6,89000,20,1,1540000
493,1546797600000000000,100610,201865,1646,6,89000,20,1,799000
494,1546798800000000000,100610,201860,1642,6,89000,20,1,32879000
495,1546798800000000000,100610,201861,1643,6,89000,20,1,5176000
496,1546798800000000000,100610,201865,1646,6,89000,20,1,4833000
497,1546800000000000000,100610,201860,1642,6,89000,20,1,35502000
498,1546800000000000000,100610,201861,1643,6,89000,20,1,7791000
499,1546800000000000000,100610,201865,1646,6,89000,20,1,4528000
500,1546801200000000000,100501,201514,452,5,189000,20,1,26320000
501,1546802400000000000,100501,201514,452,5,189000,20,1,60796000
502,1546803600000000000,100501,201514,452,5,189000,20,1,112361000
503,1546804800000000000,100837,202455,21,10,218000,20,1,17101000
504,1546804800000000000,100837,202458,24,10,208000,20,1,8183000
505,1546804800000000000,100837,202456,22,10,208000,20,1,4479000
506,1546804800000000000,100837,202457,23,10,198000,20,1,4974000
507,1546806000000000000,100837,202455,21,10,218000,20,1,25609000
508,1546806000000000000,100837,202458,24,10,208000,20,1,20004000
509,1546806000000000000,100837,202456,22,10,208000,20,1,1530000
510,1546806000000000000,100837,202457,23,10,198000,20,1,3566000
511,1546807200000000000,100837,202455,21,10,218000,20,1,36463000
512,1546807200000000000,100837,202458,24,10,208000,20,1,31827000
513,1546807200000000000,100837,202456,22,10,208000,20,1,10401000
514,1546807200000000000,100837,202457,23,10,198000,20,1,5687000
515,1546808400000000000,100150,200532,1285,1,439000,20,1,12795000
516,1546808400000000000,100150,200464,687,1,489000,20,1,12798000
517,1546809600000000000,100150,200532,1285,1,439000,20,1,48264000
518,1546809600000000000,100150,200464,687,1,489000,20,1,20638000
519,1546810800000000000,100150,200532,1285,1,439000,20,1,29854000
520,1546810800000000000,100150,200464,687,1,489000,20,1,33386000
521,1546812000000000000,100664,202004,1565,6,79900,20,1,12095000
522,1546813200000000000,100664,202004,1565,6,79900,20,1,30991000
523,1546814400000000000,100664,202004,1565,6,79900,20,1,37904000
524,1546815600000000000,100049,202043,624,7,499000,20,1,16136000
525,1546816800000000000,100049,202043,624,7,499000,20,1,50252000
526,1546818000000000000,100049,202043,624,7,499000,20,1,63029000
527,1546819200000000000,100433,201346,978,5,138000,30,1,25755000
528,1546821000000000000,100433,201346,978,5,138000,30,1,57904000
529,1546822800000000000,100221,200771,489,7,49000,20,1,4105000
530,1546822800000000000,100221,200772,490,7,49000,20,1,3265000
531,1546824000000000000,100221,200771,489,7,49000,20,1,3864000
532,1546824000000000000,100221,200772,490,7,49000,20,1,4593000
533,1546825200000000000,100221,200771,489,7,49000,17,1,5905000
534,1546825200000000000,100221,200772,490,7,49000,17,1,6657000
535,1546840800000000000,100194,200650,535,6,39000,20,1,5330000
536,1546842000000000000,100194,200650,535,6,39000,20,1,7135000
537,1546843200000000000,100194,200650,535,6,39000,20,1,10578000
538,1546844400000000000,100774,202261,1099,8,79000,20,1,13434000
539,1546845600000000000,100774,202261,1099,8,79000,20,1,18403000
540,1546846800000000000,100774,202261,1099,8,79000,20,1,23478000
541,1546848000000000000,100816,202404,911,7,79000,20,1,7153000
542,1546849200000000000,100816,202404,911,7,79000,20,1,12032000
543,1546850400000000000,100816,202404,911,7,79000,20,1,20813000
544,1546851600000000000,100074,200197,937,8,39800,20,1,17000000
545,1546852800000000000,100074,200197,937,8,39800,20,1,24095000
546,1546854000000000000,100074,200197,937,8,39800,20,1,44086000
547,1546855200000000000,100305,200970,1133,6,109000,30,1,16121000
548,1546857000000000000,100305,200970,1133,6,109000,30,1,39476000
549,1546858800000000000,100765,202230,721,10,238000,20,1,6961000
550,1546858800000000000,100765,202238,1317,10,228000,20,1,3725000
551,1546858800000000000,100765,202229,720,10,218000,20,1,767000
552,1546858800000000000,100765,202237,1316,10,208000,20,1,2073000
553,1546860000000000000,100765,202230,721,10,238000,20,1,10816000
554,1546860000000000000,100765,202238,1317,10,228000,20,1,6695000
555,1546860000000000000,100765,202229,720,10,218000,20,1,7803000
556,1546860000000000000,100765,202237,1316,10,208000,20,1,6772000
557,1546861200000000000,100765,202230,721,10,238000,20,1,23158000
558,1546861200000000000,100765,202238,1317,10,228000,20,1,17684000
559,1546861200000000000,100765,202229,720,10,218000,20,1,9252000
560,1546861200000000000,100765,202237,1316,10,208000,20,1,8096000
561,1546862400000000000,100837,202455,21,10,218000,20,1,8576000
562,1546862400000000000,100837,202458,24,10,208000,20,1,8925000
563,1546862400000000000,100837,202456,22,10,208000,20,1,3013000
564,1546862400000000000,100837,202457,23,10,198000,20,1,2867000
565,1546863600000000000,100837,202455,21,10,218000,20,1,14773000
566,1546863600000000000,100837,202458,24,10,208000,20,1,13354000
567,1546863600000000000,100837,202456,22,10,208000,20,1,4486000
568,1546863600000000000,100837,202457,23,10,198000,20,1,4265000
569,1546864800000000000,100837,202455,21,10,218000,20,1,23298000
570,1546864800000000000,100837,202458,24,10,208000,20,1,18531000
571,1546864800000000000,100837,202456,22,10,208000,20,1,8187000
572,1546864800000000000,100837,202457,23,10,198000,20,1,7791000
573,1546866000000000000,100199,200670,974,3,50900,20,1,21760000
574,1546867200000000000,100199,200670,974,3,50900,20,1,40079000
575,1546868400000000000,100199,200670,974,3,50900,20,1,41340000
576,1546869600000000000,100255,200868,1724,10,109800,20,1,20090000
577,1546870800000000000,100255,200868,1724,10,109800,20,1,35775000
578,1546872000000000000,100255,200868,1724,10,109800,20,1,48200000
579,1546873200000000000,100849,202512,636,3,61000,20,1,31814000
580,1546874400000000000,100849,202512,636,3,61000,20,1,50993000
581,1546875600000000000,100849,202512,636,3,61000,20,1,52116000
582,1546876800000000000,100253,200864,1047,3,30900,20,1,25845000
583,1546878000000000000,100253,200864,1047,3,30900,20,1,51049000
584,1546879200000000000,100253,200864,1047,3,30900,20,1,55131000
585,1546880400000000000,100088,200236,1081,10,60900,20,1,24658000
586,1546881600000000000,100088,200236,1081,10,60900,20,1,56576000
587,1546882800000000000,100088,200236,1081,10,60900,20,1,45147000
588,1546884000000000000,100435,201350,1192,3,39900,20,1,44875000
589,1546885200000000000,100435,201350,1192,3,39900,20,1,67225000
590,1546886400000000000,100435,201350,1192,3,39900,20,1,90143000
591,1546887600000000000,100501,201514,452,5,189000,20,1,24703000
592,1546888800000000000,100501,201514,452,5,189000,20,1,45515000
593,1546890000000000000,100501,201514,452,5,189000,20,1,88450000
594,1546891200000000000,100610,201901,1675,6,89000,20,1,18840000
595,1546891200000000000,100610,201862,1644,6,89000,20,1,795000
596,1546891200000000000,100610,201880,1656,6,89000,20,1,422000
597,1546892400000000000,100610,201901,1675,6,89000,20,1,31256000
598,1546892400000000000,100610,201862,1644,6,89000,20,1,1544000
599,1546892400000000000,100610,201880,1656,6,89000,20,1,2289000
600,1546893600000000000,100610,201901,1675,6,89000,20,1,44651000
601,1546893600000000000,100610,201862,1644,6,89000,20,1,3381000
602,1546893600000000000,100610,201880,1656,6,89000,20,1,4540000
603,1546894800000000000,100150,200532,1285,1,439000,20,1,17076000
604,1546894800000000000,100150,200464,687,1,489000,20,1,14346000
605,1546896000000000000,100150,200532,1285,1,439000,20,1,29821000
606,1546896000000000000,100150,200464,687,1,489000,20,1,35066000
607,1546897200000000000,100150,200532,1285,1,439000,20,1,49680000
608,1546897200000000000,100150,200464,687,1,489000,20,1,41259000
609,1546898400000000000,100718,202108,560,6,89900,20,1,22109000
610,1546899600000000000,100718,202108,560,6,89900,20,1,29616000
611,1546900800000000000,100718,202108,560,6,89900,20,1,48373000
612,1546902000000000000,100271,200896,1754,7,299000,30,1,41214000
613,1546903800000000000,100271,200896,1754,7,299000,30,1,56199000
614,1546905600000000000,100251,200842,205,7,69000,20,1,6623000
615,1546905600000000000,100251,200855,212,7,69000,20,1,4707000
616,1546906800000000000,100251,200842,205,7,69000,20,1,17019000
617,1546906800000000000,100251,200855,212,7,69000,20,1,5968000
618,1546908000000000000,100251,200842,205,7,69000,20,1,27945000
619,1546908000000000000,100251,200855,212,7,69000,20,1,11701000
620,1546909200000000000,100613,201894,1668,6,59000,20,1,13364000
621,1546910400000000000,100613,201894,1668,6,59000,20,1,18987000
622,1546911600000000000,100613,201894,1668,6,59000,17,1,14892000
623,1546927200000000000,100267,200883,982,8,50900,20,1,5492000
624,1546928400000000000,100267,200883,982,8,50900,20,1,10345000
625,1546929600000000000,100267,200883,982,8,50900,20,1,14613000
626,1546930800000000000,100761,202216,607,7,39900,20,1,11571000
627,1546932000000000000,100761,202216,607,7,39900,20,1,18109000
628,1546933200000000000,100761,202216,607,7,39900,20,1,15847000
629,1546934400000000000,100445,202281,1556,6,79900,30,1,20397000
630,1546936200000000000,100445,202281,1556,6,79900,30,1,43221000
631,1546938000000000000,100774,202261,1099,8,79000,20,1,21471000
632,1546939200000000000,100774,202261,1099,8,79000,20,1,24898000
633,1546940400000000000,100774,202261,1099,8,79000,20,1,31224000
634,1546941600000000000,100837,202455,21,10,218000,20,1,9349000
635,1546941600000000000,100837,202458,24,10,208000,20,1,8180000
636,1546941600000000000,100837,202456,22,10,208000,20,1,3010000
637,1546941600000000000,100837,202457,23,10,198000,20,1,2863000
638,1546942800000000000,100837,202455,21,10,218000,20,1,24839000
639,1546942800000000000,100837,202458,24,10,208000,20,1,19993000
640,1546942800000000000,100837,202456,22,10,208000,20,1,6700000
641,1546942800000000000,100837,202457,23,10,198000,20,1,6383000
642,1546944000000000000,100837,202455,21,10,218000,20,1,25616000
643,1546944000000000000,100837,202458,24,10,208000,20,1,28140000
644,1546944000000000000,100837,202456,22,10,208000,20,1,6700000
645,1546944000000000000,100837,202457,23,10,198000,20,1,7795000
646,1546945200000000000,100305,200988,1150,6,59000,30,1,38620000
647,1546947000000000000,100305,200988,1150,6,59000,30,1,64230000
648,1546948800000000000,100844,202491,1716,3,32900,20,1,29407000
649,1546950000000000000,100844,202491,1716,3,32900,20,1,31423000
650,1546951200000000000,100844,202491,1716,3,32900,20,1,47369000
651,1546952400000000000,100582,201788,1467,3,39900,20,1,28028000
652,1546953600000000000,100582,201788,1467,3,39900,20,1,39887000
653,1546954800000000000,100582,201788,1467,3,39900,20,1,40205000
654,1546956000000000000,100849,202512,636,3,61000,20,1,36664000
655,1546957200000000000,100849,202512,636,3,61000,20,1,54587000
656,1546958400000000000,100849,202512,636,3,61000,20,1,41662000
657,1546959600000000000,100832,202444,1469,3,59900,20,1,26608000
658,1546960800000000000,100832,202444,1469,3,59900,20,1,41007000
659,1546962000000000000,100832,202444,1469,3,59900,20,1,49725000
660,1546963200000000000,100231,200819,1583,10,89800,20,1,26060000
661,1546964400000000000,100231,200819,1583,10,89800,20,1,53381000
662,1546965600000000000,100231,200819,1583,10,89800,20,1,55170000
663,1546966800000000000,100801,202365,826,3,59900,20,1,28835000
664,1546968000000000000,100801,202365,826,3,59900,20,1,38704000
665,1546969200000000000,100801,202365,826,3,59900,20,1,45476000
666,1546970400000000000,100448,202098,1392,10,158000,20,1,13339000
667,1546970400000000000,100448,202092,798,10,168000,20,1,4763000
668,1546970400000000000,100448,202099,1393,10,148000,20,1,3669000
669,1546970400000000000,100448,202094,799,10,158000,20,1,3368000
670,1546971600000000000,100448,202098,1392,10,158000,20,1,26556000
671,1546971600000000000,100448,202092,798,10,168000,20,1,13022000
672,1546971600000000000,100448,202099,1393,10,148000,20,1,9389000
673,1546971600000000000,100448,202094,799,10,158000,20,1,3384000
674,1546972800000000000,100448,202098,1392,10,158000,20,1,28264000
675,1546972800000000000,100448,202092,798,10,168000,20,1,10666000
676,1546972800000000000,100448,202099,1393,10,148000,20,1,8839000
677,1546972800000000000,100448,202094,799,10,158000,20,1,1709000
678,1546974000000000000,100610,201860,1642,6,89000,20,1,11445000
679,1546974000000000000,100610,201861,1643,6,89000,20,1,422000
680,1546974000000000000,100610,201865,1646,6,89000,20,1,1167000
681,1546975200000000000,100610,201860,1642,6,89000,20,1,30085000
682,1546975200000000000,100610,201861,1643,6,89000,20,1,3728000
683,1546975200000000000,100610,201865,1646,6,89000,20,1,2661000
684,1546976400000000000,100610,201860,1642,6,89000,20,1,32945000
685,1546976400000000000,100610,201861,1643,6,89000,20,1,7396000
686,1546976400000000000,100610,201865,1646,6,89000,20,1,4089000
687,1546977600000000000,100322,201479,397,3,49900,20,1,36497000
688,1546978800000000000,100322,201479,397,3,49900,20,1,78627000
689,1546980000000000000,100322,201479,397,3,49900,20,1,100341000
690,1546981200000000000,100148,200497,1273,1,1300000,20,1,0
691,1546981200000000000,100148,200430,675,1,1440000,20,1,3517000
692,1546981200000000000,100148,200506,1275,1,1900000,20,1,9214000
693,1546981200000000000,100148,200439,677,1,2130000,20,1,5189000
694,1546981200000000000,100148,200517,1278,1,2700000,20,1,0
695,1546981200000000000,100148,200450,680,1,2990000,20,1,7274000
696,1546982400000000000,100148,200497,1273,1,1300000,20,1,3177000
